CodigoCL,TIPO_SENAL,FASE,ACCION,n
CL46170,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL46170,SP-46/SR-30,INVENTARIO,INVENTARIO,4
CL46212,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL46255,SP-46,INVENTARIO,INVENTARIO,1
CL46278,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL46278,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL46300,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46355,SP-46,INVENTARIO,INVENTARIO,1
CL46358,SI-24/SR-30,INVENTARIO,INVENTARIO,2
CL46358,SP-46,PROGRAMACION,REEMPLAZAR,2
CL46359,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL46359,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL46368,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46400,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46400,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL46401,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46401,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL46401,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL46404,SP-46,INVENTARIO,INVENTARIO,1
CL46419,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL46429,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL4646,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46471,SP-46,INVENTARIO,INVENTARIO,1
CL46471,SP-46,PROGRAMACION,RETIRAR,1
CL46472,SP-46,IMPLEMENTACION,INSTALACION,1
CL46501,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL46501,SP-46B,IMPLEMENTACION,INSTALACION,1
CL46507,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46524,SP-46,IMPLEMENTACION,INSTALACION,1
CL46524,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL4653,SP-46,IMPLEMENTACION,INSTALACION,1
CL46550,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL46550,SP-46B,IMPLEMENTACION,INSTALACION,1
CL46562,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL46562,SP-46B,IMPLEMENTACION,INSTALACION,1
CL46563,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL46586,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL46586,SP-46B,IMPLEMENTACION,INSTALACION,1
CL46589,SP-46,INVENTARIO,INVENTARIO,1
CL46589,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46593,SP-46,PROGRAMACION,REEMPLAZAR,1
CL46605,SP-46,INVENTARIO,INVENTARIO,2
CL46626,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL46626,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46630,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL4664,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL46643,SP-46,IMPLEMENTACION,INSTALACION,1
CL46706,SP-46,IMPLEMENTACION,INSTALACION,1
CL46706,SP-46,INVENTARIO,INVENTARIO,1
CL46722,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL46725,SP-46,IMPLEMENTACION,INSTALACION,1
CL46725,SP-46,INVENTARIO,INVENTARIO,2
CL46725,SP-46,PROGRAMACION,RETIRAR,1
CL46725,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL46731,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46759,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL46764,SP-46,INVENTARIO,INVENTARIO,2
CL46775,SP-46,IMPLEMENTACION,INSTALACION,1
CL46817,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL46868,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL4691,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL46921,SP-46,IMPLEMENTACION,INSTALACION,1
CL46921,SP-46,INVENTARIO,INVENTARIO,2
CL46937,SP-46A,IMPLEMENTACION,REEMPLAZAR,1
CL46961,SP-46,IMPLEMENTACION,INSTALACION,2
CL46961,SP-46,INVENTARIO,INVENTARIO,2
CL46962,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL46980,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL46984,SP-46,INVENTARIO,INVENTARIO,2
CL46984,SP-46,PROGRAMACION,RETIRAR,1
CL47028,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL47028,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL47055,SP-46,IMPLEMENTACION,REEMPLAZAR,1
CL47055,SP-46,INVENTARIO,INVENTARIO,3
CL47079,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL4710,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL4710,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL47166,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL47174,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47256,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47256,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL47267,SP-46,IMPLEMENTACION,REEMPLAZAR,1
CL47267,SP-46,INVENTARIO,INVENTARIO,1
CL47267,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL47267,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47278,SP-46A,IMPLEMENTACION,INSTALACION,1
CL47303,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL4731,SI-24,PROGRAMACION,REEMPLAZAR,1
CL4732,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL4732,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL47325,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL47327,SP-46B,IMPLEMENTACION,INSTALACION,4
CL47332,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47332,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL47339,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL4737,SP-46,IMPLEMENTACION,REUBICAR,1
CL4737,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47371,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL47371,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL47380,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47381,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL47381,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL47383,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL47389,SP-46A,IMPLEMENTACION,INSTALACION,1
CL47389,SP-46B,IMPLEMENTACION,INSTALACION,2
CL47395,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47398,SP-46,INVENTARIO,INVENTARIO,1
CL47409,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL47413,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL47413,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL47426,SP-46B,IMPLEMENTACION,INSTALACION,4
CL47451,SP-46,IMPLEMENTACION,INSTALACION,1
CL47467,SP-46,IMPLEMENTACION,INSTALACION,1
CL47467,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47476,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47489,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47490,SP-46,INVENTARIO,INVENTARIO,2
CL47490,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL47490,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL47490,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,2
CL47499,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL47561,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47568,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47573,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL47582,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL47583,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL47583,SP-46B,IMPLEMENTACION,INSTALACION,1
CL47592,SP-46B,IMPLEMENTACION,INSTALACION,2
CL47599,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47638,SP-46,IMPLEMENTACION,REEMPLAZAR,1
CL47638,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47640,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL47647,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL47661,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47663,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL47663,SP-46B,IMPLEMENTACION,INSTALACION,1
CL47690,SP-46,INVENTARIO,INVENTARIO,1
CL47704,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL47704,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL47753,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47763,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL47779,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL47784,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47787,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL47804,SP-46,IMPLEMENTACION,INSTALACION,1
CL47805,SP-46A,IMPLEMENTACION,INSTALACION,1
CL47809,SP-46,IMPLEMENTACION,INSTALACION,1
CL47844,SP-46,IMPLEMENTACION,INSTALACION,1
CL47848,SP-46,IMPLEMENTACION,INSTALACION,2
CL47848,SP-46/SR-30,IMPLEMENTACION,INSTALACION,3
CL47848,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,3
CL47848,SP-46/SR-30,INVENTARIO,INVENTARIO,5
CL47848,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,2
CL47853,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47869,SP-46,INVENTARIO,INVENTARIO,2
CL47881,SP-46,IMPLEMENTACION,INSTALACION,1
CL47883,SP-46/SR-30,INVENTARIO,INVENTARIO,4
CL47886,SP-46,IMPLEMENTACION,INSTALACION,1
CL47886,SP-46,INVENTARIO,INVENTARIO,4
CL47886,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL47890,SP-46,INVENTARIO,INVENTARIO,1
CL47890,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47892,SP-46,INVENTARIO,INVENTARIO,1
CL47892,SP-46,PROGRAMACION,REEMPLAZAR,2
CL47899,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL47901,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL47905,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL47905,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47905,SP-46/SR-30,IMPLEMENTACION,INSTALACION,3
CL47905,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL47906,SP-46,IMPLEMENTACION,INSTALACION,1
CL47906,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47918,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL47919,SP-46,INVENTARIO,INVENTARIO,1
CL47923,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,2
CL47923,SP-46/SR-30,INVENTARIO,INVENTARIO,3
CL47924,SP-46,INVENTARIO,INVENTARIO,1
CL47925,SP-46,INVENTARIO,INVENTARIO,2
CL47931,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL47932,SP-46,IMPLEMENTACION,REUBICAR,1
CL47932,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL47932,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL47935,SP-46,IMPLEMENTACION,REEMPLAZAR,1
CL47935,SP-46,INVENTARIO,INVENTARIO,1
CL47937,SP-46,INVENTARIO,INVENTARIO,1
CL47950,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL47963,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL47963,SP-46,PROGRAMACION,REEMPLAZAR,1
CL47974,SP-46,IMPLEMENTACION,INSTALACION,1
CL47974,SP-46A,IMPLEMENTACION,INSTALACION,1
CL47974,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL47974,SP-46B,IMPLEMENTACION,INSTALACION,2
CL47975,SP-46,IMPLEMENTACION,REEMPLAZAR,1
CL47975,SP-46,PROGRAMACION,RETIRAR,1
CL47979,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48020,SP-46,PROGRAMACION,RETIRAR,1
CL48029,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48029,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48045,SP-46,INVENTARIO,INVENTARIO,1
CL48045,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48052,SP-46,INVENTARIO,INVENTARIO,1
CL48052,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL48052,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48071,SP-46,IMPLEMENTACION,INSTALACION,1
CL48080,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL48080,SP-46B,IMPLEMENTACION,INSTALACION,2
CL48088,SP-46,IMPLEMENTACION,INSTALACION,1
CL48088,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48104,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL48120,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48126,SP-46,INVENTARIO,INVENTARIO,3
CL48126,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL48131,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48138,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL48142,SP-46,PROGRAMACION,REEMPLAZAR,2
CL48147,SP-46,PROGRAMACION,MANTENIMIENTO,2
CL48150,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL48150,SP-46,PROGRAMACION,REEMPLAZAR,2
CL48150,SP-46,PROGRAMACION,REUBICAR,1
CL48153,SP-46,PROGRAMACION,REEMPLAZAR,2
CL48157,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48160,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL48160,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL48162,SI-24/SR-30,INVENTARIO,INVENTARIO,3
CL48162,SI-24/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL48164,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48168,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL48168,SP-46,INVENTARIO,INVENTARIO,1
CL48168,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48169,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48175,SI-24/SR-30,INVENTARIO,INVENTARIO,4
CL48175,SI-24/SR-30,PROGRAMACION,MANTENIMIENTO,4
CL48175,SP-46/SR-30,PROGRAMACION,RETIRAR,2
CL48177,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48181,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48182,SP-46,INVENTARIO,INVENTARIO,1
CL48182,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48182,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,2
CL48184,SP-46,PROGRAMACION,REEMPLAZAR,2
CL48185,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL48185,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48185,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,2
CL48189,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48191,SI-24/SR-30,INVENTARIO,INVENTARIO,2
CL48191,SI-24/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL48191,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,2
CL48192,SI-24/SR-30,INVENTARIO,INVENTARIO,5
CL48192,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48194,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL48194,SI-24/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48194,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48214,SP-46,INVENTARIO,INVENTARIO,4
CL48223,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48232,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48233,SP-59A/SP-46A,IMPLEMENTACION,INSTALACION,1
CL48237,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48262,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48264,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL48270,SP-46,INVENTARIO,INVENTARIO,1
CL48270,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48270,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48282,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48284,SP-46A,IMPLEMENTACION,INSTALACION,1
CL48285,SP-46,INVENTARIO,INVENTARIO,1
CL48285,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL48285,SP-46,PROGRAMACION,RETIRAR,1
CL48286,SP-46,INVENTARIO,INVENTARIO,1
CL48289,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48291,SI-24/SR-30,INVENTARIO,INVENTARIO,2
CL48291,SP-46,PROGRAMACION,REEMPLAZAR,3
CL48291,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL48300,SP-46A,IMPLEMENTACION,INSTALACION,1
CL48304,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48308,SP-46A,IMPLEMENTACION,INSTALACION,1
CL48312,SI-24,INVENTARIO,INVENTARIO,2
CL48313,SI-24,INVENTARIO,INVENTARIO,3
CL48313,SI-24,PROGRAMACION,RETIRAR,1
CL48316,SP-46,INVENTARIO,INVENTARIO,1
CL48317,SI-24,INVENTARIO,INVENTARIO,4
CL48317,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48318,SI-24,IMPLEMENTACION,INSTALACION,1
CL48328,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48332,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48332,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48349,SP-46,IMPLEMENTACION,REUBICAR,2
CL48351,SI-24/SR-30,PROGRAMACION,MANTENIMIENTO,2
CL48352,SP-46,INVENTARIO,INVENTARIO,1
CL48353,SI-24/SR-30,INVENTARIO,INVENTARIO,1
CL48353,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48353,SP-46/SR-30,INVENTARIO,INVENTARIO,2
CL48358,SP-46,IMPLEMENTACION,REUBICAR,1
CL48361,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48362,SP-46/SR-30,PROGRAMACION,RETIRAR,2
CL48363,SI-24/SR-30,PROGRAMACION,RETIRAR,1
CL48364,SI-24/SR-30,INVENTARIO,INVENTARIO,3
CL48424,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL485,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL485,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL485,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48503,SP-46,IMPLEMENTACION,REUBICAR,1
CL48512,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL48537,SP-46,IMPLEMENTACION,REUBICAR,1
CL48538,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48538,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,2
CL48539,SP-46,IMPLEMENTACION,REUBICAR,3
CL48542,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48543,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL48544,SI-24/SR-30,INVENTARIO,INVENTARIO,4
CL48603,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48603,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48604,SP-46,INVENTARIO,INVENTARIO,2
CL48610,SP-46,PROGRAMACION,RETIRAR,1
CL48610,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48610,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL48679,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48681,SP-46,INVENTARIO,INVENTARIO,1
CL4869,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48695,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48710,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48715,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL48715,SP-46B,IMPLEMENTACION,INSTALACION,1
CL48723,SP-46/SR-30,IMPLEMENTACION,REEMPLAZAR,1
CL48727,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL48729,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL48733,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,2
CL48767,SP-46,PROGRAMACION,RETIRAR,1
CL48786,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48798,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL48821,SP-46,PROGRAMACION,RETIRAR,1
CL48827,SI-24,IMPLEMENTACION,INSTALACION,1
CL48835,SP-46B,IMPLEMENTACION,INSTALACION,1
CL48854,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL48897,SP-46,IMPLEMENTACION,INSTALACION,2
CL48898,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL48905,SP-46,PROGRAMACION,REEMPLAZAR,1
CL48906,SP-46,PROGRAMACION,REEMPLAZAR,2
CL48921,SP-46,IMPLEMENTACION,INSTALACION,1
CL48921,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48970,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL48990,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49000,SP-46,IMPLEMENTACION,INSTALACION,3
CL49000,SP-46,PROGRAMACION,REEMPLAZAR,2
CL49000,SP-46,PROGRAMACION,RETIRAR,4
CL49002,SP-46,PROGRAMACION,MANTENIMIENTO,1
CL49012,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49016,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49045,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL49046,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL49058,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL4907,SP-46,IMPLEMENTACION,INSTALACION,2
CL4907,SP-46,INVENTARIO,INVENTARIO,1
CL49071,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49072,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49074,SP-46,PROGRAMACION,RETIRAR,1
CL49080,SP-46,PROGRAMACION,REEMPLAZAR,1
CL49080,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL49096,SP-46,PROGRAMACION,REEMPLAZAR,1
CL49096,SP-46,PROGRAMACION,RETIRAR,2
CL49129,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49132,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49140,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL49140,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL49142,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49158,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49158,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49177,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49180,SP-46,PROGRAMACION,RETIRAR,1
CL49194,SP-46,IMPLEMENTACION,INSTALACION,1
CL49214,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL49217,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49220,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49220,SP-46/SR-30,PROGRAMACION,RETIRAR,2
CL49244,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49244,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49261,SP-46A/SR-30,IMPLEMENTACION,INSTALACION,1
CL49286,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49323,SP-46,PROGRAMACION,REEMPLAZAR,1
CL49360,SP-46,IMPLEMENTACION,INSTALACION,1
CL49372,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49378,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL49384,SP-46,IMPLEMENTACION,INSTALACION,1
CL49384,SP-46,IMPLEMENTACION,REEMPLAZAR,1
CL49446,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49447,SP-46,IMPLEMENTACION,INSTALACION,1
CL49448,SP-46,PROGRAMACION,REEMPLAZAR,1
CL49449,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49449,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49468,SP-46,PROGRAMACION,REEMPLAZAR,1
CL49475,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL49484,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL49550,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49616,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49626,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49626,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49626,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL49629,SP-46,IMPLEMENTACION,INSTALACION,1
CL49629,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49630,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49655,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL49660,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49665,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49680,SP-46,IMPLEMENTACION,INSTALACION,1
CL49680,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49760,SP-46,PROGRAMACION,REEMPLAZAR,1
CL49760,SP-46/SR-30,PROGRAMACION,REEMPLAZAR,1
CL49796,SP-46/SR-30,IMPLEMENTACION,INSTALACION,2
CL49796,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL49810,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49810,SP-46/SR-30,PROGRAMACION,RETIRAR,2
CL49811,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49819,SP-46,INVENTARIO,INVENTARIO,1
CL49819,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL49829,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49846,SP-46,INVENTARIO,INVENTARIO,1
CL49867,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL49880,SP-46/SR-30,PROGRAMACION,MANTENIMIENTO,1
CL49895,SP-46/SR-30,PROGRAMACION,RETIRAR,1
CL49907,SP-46,IMPLEMENTACION,INSTALACION,1
CL49907,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49912,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL49912,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL49995,SP-46,IMPLEMENTACION,INSTALACION,1
CL50037,SP-46,IMPLEMENTACION,INSTALACION,1
CL50048,SP-46,INVENTARIO,INVENTARIO,1
CL50089,SP-46/SR-30,INVENTARIO,INVENTARIO,1
CL50090,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
CL50090,SP-46/SR-30,PROGRAMACION,REUBICAR,1
CL50103,SP-46/SR-30,IMPLEMENTACION,INSTALACION,1
